event_date,ab_group,avg_completions_7d_bucket,players,pct_of_dau,total_revenue,arpdau,payer_rate_pct,arppu,avg_time_spent_mins,avg_level_attempts,avg_level_completes,pass_rate,oom_rate,foom_rate,avg_apc,avg_hc_gain_total,avg_hc_gain_total_minus_saga,avg_hc_gain_saga,avg_hc_gain_paid,avg_hc_gain_free,avg_hc_spent,hc_spent_per_attempt,paid_pct_of_total_gain,p50_hc_balance,p75_hc_balance,p90_hc_balance,avg_player_performance,avg_pr_last_50_levels,avg_daily_streak,p25_daily_streak,p50_daily_streak,p75_daily_streak,p90_daily_streak,pct_player_days_passed_R1,pct_player_days_passed_R2,pct_player_days_passed_R3,d1_churn_rate,actual_liveops_active_rate_pct,actual_pct_finished_R1,actual_pct_finished_R2,actual_pct_finished_R3,avg_booster_gain_total,avg_booster_gain_paid,avg_booster_gain_free,avg_booster_spend,booster_spend_per_attempt,hc_clean_players,hc_excluded_players,avg_hc_gain_CORE,avg_hc_gain_META,avg_hc_gain_ADS,avg_hc_gain_PURCHASE,avg_hc_gain_OTHER,p99_daily_streak,p99_hc_balance,avg_prelevel_gain_total,avg_prelevel_gain_paid,avg_prelevel_gain_free,avg_prelevel_spend,prelevel_spend_per_attempt,avg_ingame_gain_total,avg_ingame_gain_paid,avg_ingame_gain_free,avg_ingame_spend,ingame_spend_per_attempt,avg_red_gain_total,avg_red_gain_paid,avg_red_gain_free,avg_red_spend,avg_chuck_gain_total,avg_chuck_gain_paid,avg_chuck_gain_free,avg_chuck_spend,avg_bomb_gain_total,avg_bomb_gain_paid,avg_bomb_gain_free,avg_bomb_spend,avg_star_gain_total,avg_star_gain_paid,avg_star_gain_free,avg_star_spend,avg_slingshot_gain_total,avg_slingshot_gain_paid,avg_slingshot_gain_free,avg_slingshot_spend,avg_shuffle_gain_total,avg_shuffle_gain_paid,avg_shuffle_gain_free,avg_shuffle_spend,avg_spt_gain_total,spt_gainer_rate_pct,avg_spt_gain_per_gainer,avg_spt_gain_CORE,avg_spt_gain_RAINBOW,avg_spt_gain_OFFER,avg_spt_gain_EVENT,avg_spt_gain_OTHER,hc_players_over_config,avg_hc_excess_removed,avg_hc_gain_total_uncorrected,avg_spt_excess_removed,avg_spt_gain_RAINBOW_uncorrected
2026-08-07,Control,E. 40-99,3112,11.83,677.56,0.2177,3.66,5.9435,114.23,71.72,53.93,0.752,0.3605,0.2386,1.3298,324.16,213.21,110.95,18.56,305.6,313.19,4.3671,5.72,366,647,1488,55.9413,0.7882,28.97,12,22,40,60,40.26,10.35,1.64,0.1838,,,,,18.7047,0.348,18.3567,14.7175,0.2052,3112,0,203.54,93.77,3.73,18.56,4.56,112,15224,11.8082,0.2102,11.598,7.8409,0.1093,6.8965,0.1379,6.7587,6.8766,0.0959,4.6934,0.0652,4.6282,3.0704,4.7288,0.0643,4.6645,3.1343,2.3859,0.0807,2.3053,1.6362,1.1607,0.0337,1.1269,1.5807,3.0029,0.0569,2.946,2.722,2.733,0.0472,2.6857,2.5739,780.11,97.85,797.27,734.89,0.0,29.38,15.84,0.0,1,0.0,324.16,0.0,0.0
2026-08-07,Control,F. 100+,430,1.63,183.98,0.4279,6.28,6.8141,253.84,171.25,131.17,0.766,0.3184,0.2058,1.3056,674.39,397.74,276.65,46.28,628.11,651.63,3.805,6.86,466,949,2096,58.4568,0.8123,53.89,21,39,67,116,18.37,3.02,0.7,0.0884,,,,,38.9,0.8209,38.0791,39.9721,0.2334,430,0,466.56,145.08,5.81,46.28,10.66,220,13254,23.2721,0.3488,22.9233,20.6698,0.1207,15.6279,0.4721,15.1558,19.3023,0.1127,9.0233,0.1093,8.914,7.9256,9.6698,0.1163,9.5535,8.3977,4.5791,0.1233,4.4558,4.3465,2.8953,0.1302,2.7651,5.0349,6.4209,0.2023,6.2186,6.0581,6.3116,0.1395,6.1721,8.2093,1909.01,100.0,1909.01,1852.98,0.0,37.63,18.41,0.0,0,0.0,674.39,0.0,0.0
2026-08-07,Variant,A. 0,4996,19.05,299.54,0.06,1.1,5.4462,26.96,14.73,11.11,0.7545,0.3717,0.2044,1.3254,85.09,84.96,0.13,5.37,79.72,52.67,3.5766,6.32,204,516,3529,49.6665,0.4754,,,,,,0.0,0.0,0.0,0.4952,12.49,12.49,7.73,4.26,3.3157,0.0548,3.2608,2.1731,0.1476,4996,0,11.36,64.67,3.36,5.37,0.33,,26988,1.4339,0.0228,1.4111,0.9912,0.0673,1.8817,0.032,1.8497,1.1819,0.0803,0.5294,0.0084,0.521,0.3693,0.5376,0.0072,0.5304,0.3731,0.3669,0.0072,0.3597,0.2488,0.4327,0.0084,0.4243,0.2578,0.8309,0.0142,0.8167,0.44,0.6181,0.0094,0.6087,0.4842,173.18,27.88,621.12,156.53,0.93,9.1,6.63,0.0,1273,19.6,104.69,0.14,1.06
2026-08-07,Variant,B. 1-9,7347,28.02,89.11,0.0121,0.64,1.896,19.96,10.15,5.05,0.4977,0.6059,0.3519,2.0093,49.32,46.4,2.93,1.1,48.22,39.92,3.9326,2.24,200,322,1105,49.8775,0.6173,4.06,2,3,5,8,75.02,34.15,6.49,0.5229,38.51,38.51,18.14,5.63,3.4373,0.0453,3.392,2.5643,0.2526,7347,0,17.74,27.84,1.93,1.1,0.71,17,17761,2.2001,0.0294,2.1707,1.4952,0.1473,1.2372,0.0159,1.2213,1.0691,0.1053,0.8918,0.0103,0.8814,0.6213,0.8609,0.0075,0.8534,0.5635,0.4474,0.0116,0.4358,0.3103,0.1524,0.0026,0.1499,0.1617,0.6694,0.0071,0.6623,0.5435,0.4154,0.0063,0.4091,0.364,70.76,63.81,110.89,57.87,1.07,9.63,2.19,0.0,1586,0.1,49.42,0.15,1.22
2026-08-07,Variant,C. 10-19,5696,21.72,290.39,0.051,1.84,2.7656,39.46,21.41,13.33,0.6224,0.4962,0.2909,1.6066,102.81,94.31,8.5,4.63,98.18,84.73,3.9569,4.5,226,373,1018,52.1679,0.7028,9.82,4,9,13,19,67.19,28.53,3.55,0.3827,43.84,43.84,26.33,12.89,6.6922,0.1103,6.582,4.9224,0.2299,5696,0,34.15,60.44,2.39,4.63,1.21,35,17734,4.0386,0.0758,3.9628,2.6743,0.1249,2.6536,0.0344,2.6192,2.2481,0.105,1.3912,0.0263,1.3648,0.9953,1.6754,0.0216,1.6538,1.0414,0.9721,0.0279,0.9442,0.6376,0.4131,0.0098,0.4033,0.3919,1.3578,0.0112,1.3466,1.0762,0.8827,0.0133,0.8694,0.78,171.0,79.51,215.06,143.93,2.13,15.39,9.54,0.0,1855,0.12,102.93,0.3,2.44
2026-08-07,Variant,D. 20-39,4809,18.34,684.52,0.1423,3.04,4.6885,62.63,35.82,25.86,0.7219,0.4019,0.2561,1.3852,183.74,168.17,15.57,11.77,171.97,153.19,4.2764,6.4,275,444,1023,53.7543,0.7604,16.94,7,14,24,34,60.84,21.36,4.26,0.3007,44.75,44.75,25.18,13.06,9.8093,0.2009,9.6084,7.2843,0.2033,4809,0,62.0,104.57,2.96,11.77,2.44,61,14456,5.6367,0.1067,5.53,3.58,0.0999,4.1726,0.0942,4.0784,3.7043,0.1034,1.8451,0.0343,1.8108,1.2618,2.3516,0.0281,2.3236,1.4009,1.44,0.0443,1.3957,0.9172,0.6087,0.0233,0.5854,0.6698,1.9532,0.0376,1.9156,1.6417,1.6107,0.0333,1.5775,1.3928,327.18,91.1,359.14,284.05,3.12,21.45,18.56,0.0,1846,0.12,183.86,0.32,3.44
2026-08-07,Variant,E. 40-99,2933,11.19,488.97,0.1667,3.1,5.3733,113.99,70.95,53.21,0.75,0.3634,0.2394,1.3333,337.09,305.55,31.54,15.57,321.52,294.26,4.1473,4.62,352,576,1214,55.5862,0.7573,28.27,11,21,40,57,40.33,9.04,1.74,0.1872,45.41,45.41,27.51,16.23,14.4664,0.2499,14.2165,12.2107,0.1721,2933,0,117.35,196.01,3.4,15.55,4.79,115,13335,8.1377,0.1146,8.0232,5.6001,0.0789,6.3287,0.1354,6.1933,6.6106,0.0932,2.6325,0.03,2.6025,1.9519,3.3604,0.0382,3.3222,2.1688,2.1449,0.0464,2.0985,1.4794,1.0532,0.0286,1.0245,1.494,2.6908,0.058,2.6328,2.5769,2.5847,0.0488,2.536,2.5397,657.23,97.51,674.01,594.98,5.84,27.51,28.9,0.0,1298,0.2,337.29,0.79,6.63
2026-08-07,Variant,F. 100+,439,1.67,147.49,0.336,6.38,5.2675,237.58,168.12,128.89,0.7666,0.3105,0.202,1.3044,664.17,586.65,77.52,38.39,625.77,595.79,3.5438,5.78,502,872,1648,58.7554,0.7773,51.96,21,37,66,114,20.5,2.96,0.23,0.1093,73.58,73.58,57.63,47.38,27.4897,0.3166,27.1731,25.1959,0.1499,439,0,258.95,342.91,4.57,38.04,19.7,198,8001,14.4897,0.1025,14.3872,11.0273,0.0656,13.0,0.2141,12.7859,14.1686,0.0843,4.9749,0.0319,4.9431,3.7995,5.6925,0.0319,5.6606,4.2323,3.8223,0.0387,3.7836,2.9954,2.5376,0.0433,2.4943,3.7859,5.2688,0.123,5.1458,4.8702,5.1936,0.0478,5.1458,5.5125,1525.11,98.86,1542.68,1444.04,9.21,33.58,38.28,0.0,219,83.09,747.26,1.9,11.12
2026-08-08,Control,A. 0,5130,18.92,462.23,0.0901,1.27,7.1112,22.6,12.43,8.52,0.685,0.4334,0.2224,1.4599,53.78,53.68,0.1,6.81,46.97,39.23,3.1558,12.67,201,487,3467,49.9396,0.4779,,,,,,0.0,0.0,0.0,0.4908,,,,,1.7251,0.0735,1.6517,1.4031,0.1129,5130,0,15.41,28.65,2.72,6.81,0.2,,27957,0.6891,0.0287,0.6604,0.609,0.049,1.0361,0.0448,0.9912,0.7942,0.0639,0.2166,0.0099,0.2066,0.2148,0.2676,0.0088,0.2589,0.2242,0.2049,0.0099,0.1949,0.17,0.2131,0.0105,0.2025,0.1825,0.4265,0.0201,0.4064,0.3074,0.3965,0.0142,0.3823,0.3043,157.67,24.25,650.18,147.21,0.0,3.8,6.66,0.0,0,0.0,53.78,0.0,0.0
2026-08-08,Control,B. 1-9,7532,27.78,115.71,0.0154,0.68,2.2688,19.3,10.34,5.09,0.4926,0.6152,0.372,2.0302,47.13,38.0,9.14,1.42,45.71,44.06,4.2621,3.01,204,364,1294,49.5196,0.6043,4.01,1,3,6,8,75.32,33.76,6.36,0.5035,,,,,2.6698,0.0543,2.6155,2.3306,0.2255,7532,0,29.54,13.6,1.99,1.42,0.58,16,19388,1.6539,0.0303,1.6236,1.3278,0.1284,1.0159,0.024,0.9919,1.0028,0.097,0.6164,0.0108,0.6057,0.5337,0.7094,0.0088,0.7006,0.5149,0.3281,0.0108,0.3173,0.2792,0.1393,0.0037,0.1356,0.1649,0.4888,0.0112,0.4777,0.4562,0.3878,0.0092,0.3787,0.3817,74.01,65.12,113.65,66.14,0.0,5.47,2.4,0.0,0,0.0,47.13,0.0,0.0
2026-08-08,Control,C. 10-19,5781,21.33,326.13,0.0564,2.04,2.7638,36.77,20.83,13.32,0.6395,0.4813,0.2913,1.5636,97.62,71.74,25.87,4.88,92.74,91.92,4.4135,5.0,244,421,1257,52.2894,0.7156,9.78,4,9,13,19,67.24,28.52,3.43,0.3792,,,,,5.4906,0.1069,5.3837,4.6051,0.2211,5781,0,60.53,28.41,2.36,4.88,1.45,33,17016,3.4117,0.0664,3.3453,2.5622,0.123,2.0789,0.0405,2.0384,2.0429,0.0981,1.2901,0.0218,1.2683,1.0211,1.4702,0.0192,1.451,1.01,0.6514,0.0254,0.626,0.531,0.3019,0.0102,0.2916,0.3659,0.9692,0.0159,0.9533,0.8844,0.8078,0.0144,0.7935,0.7926,183.95,80.35,228.93,166.5,0.0,7.05,10.4,0.0,1,0.0,97.62,0.0,0.0
2026-08-08,Control,D. 20-39,4907,18.1,519.46,0.1059,1.79,5.903,56.98,34.0,25.02,0.7359,0.3835,0.2488,1.3589,166.33,116.08,50.25,8.3,158.02,154.65,4.5481,4.99,290,514,1269,53.8483,0.785,16.53,7,14,23,33,60.12,21.21,3.48,0.3069,,,,,9.0169,0.2458,8.7711,7.2792,0.2141,4907,0,103.22,50.69,2.36,8.3,1.75,58,16737,5.4714,0.1706,5.3008,3.8785,0.1141,3.5455,0.0752,3.4703,3.4007,0.1,2.0273,0.064,1.9633,1.5093,2.3267,0.0499,2.2767,1.5386,1.1174,0.0567,1.0607,0.8307,0.5443,0.021,0.5233,0.6515,1.4977,0.0277,1.4699,1.3458,1.5036,0.0265,1.4771,1.4033,346.17,91.05,380.18,319.09,0.0,8.78,18.29,0.0,0,0.0,166.33,0.0,0.0
2026-08-08,Control,E. 40-99,3262,12.03,612.15,0.1877,3.28,5.721,107.61,68.79,53.02,0.7708,0.3393,0.2277,1.2973,331.82,223.04,108.79,17.41,314.41,311.51,4.5286,5.25,373,635,1522,55.7549,0.7926,28.96,12,22,40,59,40.34,9.87,1.72,0.1888,,,,,16.3369,0.2456,16.0914,13.2143,0.1921,3262,0,205.07,100.73,3.49,17.41,5.13,122,15261,9.3222,0.0892,9.233,6.5147,0.0947,7.0147,0.1563,6.8584,6.6996,0.0974,3.6235,0.0276,3.596,2.4991,3.8823,0.0276,3.8547,2.6508,1.8164,0.034,1.7823,1.3648,1.3148,0.0337,1.2811,1.5852,2.687,0.0677,2.6193,2.5116,3.0129,0.0549,2.958,2.6027,752.54,98.47,764.26,711.21,0.0,11.58,29.76,0.0,1,0.0,331.82,0.0,0.0
2026-08-08,Control,F. 100+,497,1.83,185.93,0.3741,6.04,6.1977,222.12,157.0,124.03,0.79,0.2906,0.193,1.2658,698.33,440.51,257.83,44.37,653.97,667.91,4.2541,6.35,512,910,1836,58.4209,0.8137,52.23,22,41,69,113,20.32,1.61,0.2,0.1006,,,,,34.334,0.7948,33.5392,31.6519,0.2016,497,0,462.55,173.24,5.44,44.37,12.74,203,12802,20.1771,0.5131,19.664,14.4527,0.0921,14.1569,0.2817,13.8753,17.1992,0.1095,7.6097,0.0543,7.5553,5.4085,8.6519,0.0905,8.5614,5.8974,3.9155,0.3682,3.5473,3.1469,3.0262,0.0765,2.9497,5.8229,5.3139,0.1268,5.1871,5.163,5.8169,0.0785,5.7384,6.2133,1710.78,98.79,1731.68,1656.34,0.0,17.34,37.09,0.0,0,0.0,698.33,0.0,0.0
2026-08-08,Variant,A. 0,5117,19.09,311.45,0.0609,1.13,5.3698,24.42,13.44,9.5,0.7065,0.4095,0.2084,1.4153,56.47,56.38,0.09,4.91,51.56,43.84,3.2623,8.7,200,453,3148,49.6046,0.4673,,,,,,0.0,0.0,0.0,0.4862,11.28,11.28,7.05,3.46,1.7121,0.0475,1.6646,1.8321,0.1363,5117,0,11.24,36.86,3.22,4.91,0.24,,28130,0.787,0.0205,0.7665,0.8835,0.0657,0.9252,0.027,0.8982,0.9486,0.0706,0.3234,0.0068,0.3166,0.3426,0.2683,0.0063,0.2621,0.3129,0.1952,0.0074,0.1878,0.2281,0.2097,0.0063,0.2034,0.221,0.4268,0.0104,0.4165,0.341,0.2886,0.0104,0.2783,0.3866,146.3,23.37,625.92,135.6,0.01,3.49,7.2,0.0,1335,0.0,56.48,0.0,0.02
2026-08-08,Variant,B. 1-9,7377,27.52,178.36,0.0242,0.72,3.3653,19.21,10.0,5.1,0.5106,0.5922,0.3469,1.9584,38.7,35.81,2.89,2.54,36.16,36.84,3.6854,6.57,200,320,1070,49.9021,0.6257,4.11,2,3,6,9,76.18,34.87,6.72,0.5232,37.47,37.47,17.8,5.44,2.5918,0.0377,2.5542,2.3458,0.2347,7377,0,18.45,15.47,1.69,2.54,0.55,17,17200,1.7217,0.0216,1.7001,1.3571,0.1358,0.8701,0.0161,0.854,0.9887,0.0989,0.6949,0.0108,0.684,0.559,0.6946,0.0047,0.6898,0.5097,0.3322,0.006,0.3263,0.2883,0.109,0.0027,0.1063,0.1441,0.4582,0.0077,0.4505,0.4987,0.303,0.0057,0.2973,0.3459,62.24,64.19,96.96,53.71,0.13,5.51,2.89,0.0,1519,0.03,38.73,0.03,0.16
2026-08-08,Variant,C. 10-19,5727,21.36,463.44,0.0809,2.2,3.6781,37.14,20.66,12.9,0.6244,0.4914,0.2887,1.6015,76.34,68.13,8.21,5.54,70.8,76.07,3.682,7.26,222,361,1026,52.0187,0.7147,9.52,4,9,13,18,66.18,27.8,2.95,0.3712,42.54,42.54,24.92,11.84,4.6581,0.1093,4.5488,4.3525,0.2107,5727,0,34.66,32.82,2.39,5.54,0.94,31,16515,2.9796,0.0707,2.9089,2.4577,0.119,1.6785,0.0386,1.64,1.8949,0.0917,1.0643,0.0236,1.0407,0.9462,1.2588,0.0194,1.2394,0.945,0.6565,0.0278,0.6288,0.5664,0.2102,0.01,0.2003,0.3141,0.882,0.0143,0.8676,0.9022,0.5863,0.0143,0.572,0.6785,154.83,79.38,195.05,134.73,0.17,7.37,12.56,0.0,1760,0.01,76.36,0.03,0.2
2026-08-08,Variant,D. 20-39,4942,18.44,597.21,0.1208,2.55,4.7398,58.82,34.78,24.88,0.7155,0.3998,0.2495,1.3976,134.97,119.9,15.07,10.17,124.8,134.74,3.8744,7.53,258,412,998,53.9585,0.7754,16.41,7,13,23,32,59.11,20.48,3.8,0.2922,40.23,40.23,22.02,11.59,6.9962,0.1748,6.8213,6.469,0.186,4942,0,61.4,58.75,2.4,10.17,2.25,60,14355,4.2908,0.0832,4.2076,3.308,0.0951,2.7054,0.0917,2.6137,3.1611,0.0909,1.4925,0.0295,1.463,1.2461,1.7422,0.0247,1.7175,1.2475,1.0561,0.0289,1.0271,0.8144,0.3792,0.0243,0.3549,0.6105,1.2596,0.034,1.2256,1.3549,1.0666,0.0334,1.0332,1.1957,290.47,91.16,318.65,259.51,0.22,8.8,21.95,0.0,1784,0.01,134.98,0.06,0.27
2026-08-08,Variant,E. 40-99,3150,11.75,592.55,0.1881,3.33,5.6433,109.19,70.37,51.99,0.7387,0.3595,0.2264,1.3537,252.77,222.55,30.22,16.37,236.4,257.57,3.66,6.47,319,531,1201,55.6141,0.781,27.4,11,21,39,56,38.48,8.06,1.68,0.2,43.4,43.4,26.51,17.05,11.4095,0.2454,11.1641,10.5892,0.1505,3150,0,120.99,106.88,3.24,16.37,5.29,112,13253,6.5397,0.0962,6.4435,5.0568,0.0719,4.8698,0.1492,4.7206,5.5324,0.0786,2.2667,0.033,2.2337,1.8295,2.5676,0.0311,2.5365,1.8825,1.7054,0.0321,1.6733,1.3448,0.7578,0.0397,0.7181,1.2994,2.1502,0.0629,2.0873,2.1362,1.9619,0.0467,1.9152,2.0968,608.06,98.41,617.87,564.68,0.06,10.7,32.62,0.0,1280,0.01,252.78,0.02,0.08
2026-08-08,Variant,F. 100+,493,1.84,172.31,0.3495,6.9,5.0679,241.6,175.7,131.53,0.7486,0.3219,0.2017,1.3359,543.71,464.7,79.02,36.71,507.0,545.44,3.1043,6.75,406,705,1318,58.7727,0.7971,47.91,20,37,62,100,15.42,1.62,0.2,0.0913,68.76,68.76,55.17,48.88,24.0649,0.4746,23.5903,26.6085,0.1514,493,0,280.66,206.98,4.71,36.71,14.66,228,7676,13.2008,0.1947,13.0061,10.9391,0.0623,10.8641,0.2799,10.5842,15.6694,0.0892,4.359,0.0649,4.2941,3.7262,5.1237,0.0649,5.0588,4.0913,3.7181,0.0649,3.6531,3.1217,1.9026,0.073,1.8296,5.3083,4.7241,0.1217,4.6024,5.0609,4.2373,0.0852,4.1521,5.3002,1494.87,98.58,1516.4,1439.49,0.0,15.66,39.72,0.0,218,0.0,543.71,0.0,0.0
2026-08-09,Control,A. 0,5086,18.71,618.26,0.1216,1.83,6.648,23.9,13.23,8.59,0.6495,0.4593,0.2206,1.5396,37.75,37.6,0.15,9.6,28.14,35.91,2.7143,25.45,201,516,3648,49.959,0.4679,,,,,,0.0,0.0,0.0,0.4776,,,,,1.4129,0.1085,1.3044,1.3173,0.0996,5086,0,16.36,8.68,2.81,9.6,0.28,,29418,0.6345,0.0436,0.5908,0.6076,0.0459,0.7784,0.0649,0.7135,0.7098,0.0536,0.2013,0.0142,0.1872,0.2133,0.2393,0.0142,0.2251,0.2212,0.1939,0.0153,0.1785,0.173,0.1374,0.0155,0.1219,0.1475,0.3824,0.0291,0.3533,0.3093,0.2586,0.0203,0.2383,0.253,157.17,22.77,690.31,151.14,0.0,2.84,3.19,0.0,0,0.0,37.75,0.0,0.0
2026-08-09,Control,B. 1-9,7499,27.58,190.09,0.0253,0.84,3.0173,21.01,11.35,5.22,0.4596,0.6426,0.3831,2.1758,44.52,35.05,9.47,2.9,41.62,43.48,3.8298,6.52,200,361,1236,49.6171,0.61,4.03,2,3,5,9,75.46,33.54,6.51,0.509,,,,,2.3488,0.0479,2.301,2.2907,0.2018,7499,0,30.09,8.91,1.94,2.9,0.68,17,18769,1.485,0.0232,1.4618,1.2971,0.1143,0.8638,0.0247,0.8392,0.9936,0.0875,0.5607,0.0079,0.5529,0.515,0.65,0.0067,0.6433,0.503,0.2743,0.0087,0.2656,0.2791,0.1342,0.0061,0.128,0.1716,0.3931,0.0099,0.3833,0.4398,0.3366,0.0087,0.3279,0.3822,75.76,67.46,112.3,70.18,0.0,3.49,2.09,0.0,0,0.0,44.52,0.0,0.0
2026-08-09,Control,C. 10-19,5824,21.42,390.07,0.067,1.91,3.5141,39.41,22.29,13.56,0.6082,0.5065,0.3005,1.6441,88.82,61.76,27.06,6.2,82.62,88.11,3.9524,6.98,237,403,1276,52.2647,0.7237,9.71,4,9,13,19,66.96,27.97,3.35,0.3965,,,,,5.1727,0.1396,5.0331,4.6252,0.2075,5824,0,62.03,16.63,2.61,6.2,1.35,34,18523,3.3201,0.0896,3.2304,2.6107,0.1171,1.8527,0.05,1.8027,2.0144,0.0904,1.2258,0.0299,1.1959,1.0039,1.4128,0.0232,1.3896,1.0391,0.6815,0.0366,0.6449,0.5677,0.2749,0.0146,0.2603,0.3558,0.813,0.0177,0.7953,0.8477,0.7648,0.0177,0.7471,0.811,187.29,82.97,225.74,174.28,0.0,4.98,8.04,0.0,1,0.0,88.82,0.0,0.0
2026-08-09,Control,D. 20-39,4936,18.16,459.46,0.0931,2.51,3.7053,61.32,36.49,25.74,0.7054,0.413,0.2612,1.4176,146.56,94.73,51.83,7.72,138.84,155.48,4.2612,5.27,277,489,1204,53.7245,0.7838,16.4,7,13,23,33,58.45,19.77,4.17,0.3063,,,,,8.5239,0.1718,8.3521,7.5308,0.2064,4936,0,105.38,28.79,2.5,7.72,2.17,63,14435,5.2425,0.1161,5.1264,3.9909,0.1094,3.2814,0.0557,3.2257,3.5399,0.097,1.9915,0.0373,1.9542,1.5207,2.1835,0.0348,2.1487,1.5881,1.0675,0.044,1.0235,0.8821,0.5136,0.0144,0.4992,0.7231,1.4064,0.0194,1.387,1.4021,1.3614,0.0219,1.3395,1.4147,360.43,92.61,389.21,341.08,0.0,5.69,13.66,0.0,1,0.0,146.56,0.0,0.0
2026-08-09,Control,E. 40-99,3330,12.25,1034.8,0.3108,3.99,7.7805,110.82,71.11,53.28,0.7493,0.3546,0.2306,1.3346,281.09,171.26,109.83,25.07,256.02,295.62,4.1572,8.92,339,634,1487,55.8067,0.7951,28.18,11,21,39,59,39.04,9.61,1.95,0.1949,,,,,15.8387,0.4637,15.3751,13.73,0.1931,3330,0,204.95,42.25,3.62,25.03,5.24,118,14627,9.539,0.2802,9.2589,7.1141,0.1,6.2997,0.1835,6.1162,6.6159,0.093,3.7126,0.0787,3.6339,2.7733,3.9544,0.0805,3.8739,2.8652,1.8721,0.121,1.7511,1.4757,1.1586,0.0535,1.1051,1.5694,2.579,0.07,2.509,2.5072,2.5622,0.0601,2.5021,2.5393,748.19,98.35,760.76,721.61,0.0,8.82,17.76,0.0,1,0.0,281.09,0.0,0.0
2026-08-09,Control,F. 100+,513,1.89,413.0,0.8051,7.02,11.4722,234.96,166.07,125.18,0.7538,0.3241,0.2021,1.3267,629.2,366.16,263.04,95.52,533.68,630.6,3.7972,15.18,442,885,1742,58.0804,0.8161,47.56,19,37,62,102,17.54,1.75,0.0,0.0936,,,,,33.5419,1.1832,32.3587,30.1131,0.1813,513,0,458.06,58.53,6.13,95.52,10.96,197,12340,20.1131,0.5439,19.5692,16.5224,0.0995,13.4288,0.6394,12.7895,13.5906,0.0818,7.7212,0.1871,7.5341,6.2904,8.6179,0.1754,8.4425,6.8811,3.7739,0.1813,3.5926,3.3509,2.5283,0.1696,2.3587,3.1559,5.4288,0.2554,5.1735,5.1131,5.4717,0.2144,5.2573,5.3216,1757.57,99.61,1764.45,1729.95,0.0,12.09,15.53,0.0,0,0.0,629.2,0.0,0.0
2026-08-09,Variant,A. 0,5278,19.41,365.44,0.0692,1.27,5.4543,24.87,13.76,9.5,0.69,0.4269,0.2122,1.4492,53.47,53.41,0.06,6.41,47.06,44.07,3.2023,11.99,198,439,2745,49.4936,0.4757,,,,,,0.0,0.0,0.0,0.4875,11.33,11.33,6.97,3.83,1.5517,0.0811,1.4706,1.4727,0.107,5278,0,10.96,32.34,3.32,6.41,0.43,,27284,0.6662,0.0347,0.6315,0.6914,0.0502,0.8856,0.0464,0.8391,0.7814,0.0568,0.2749,0.0127,0.2622,0.2867,0.2298,0.0121,0.2177,0.2351,0.1614,0.0099,0.1516,0.1696,0.2037,0.0108,0.1929,0.2058,0.3977,0.0167,0.381,0.3085,0.2842,0.0189,0.2653,0.2671,143.27,21.31,672.16,133.53,0.01,2.22,7.52,0.0,1328,0.0,53.47,0.0,0.01
2026-08-09,Variant,B. 1-9,7347,27.02,136.3,0.0186,0.69,2.6725,19.98,10.54,5.04,0.4777,0.6204,0.3596,2.0933,32.88,29.99,2.89,1.59,31.29,35.58,3.3755,4.82,200,309,1143,49.8718,0.6242,3.96,1,3,5,8,74.34,33.5,6.21,0.5259,37.73,37.73,17.61,5.53,2.2404,0.0393,2.201,2.2593,0.2143,7347,0,17.83,10.89,1.79,1.59,0.78,16,17857,1.4817,0.0208,1.4609,1.3116,0.1244,0.7587,0.0185,0.7402,0.9477,0.0899,0.6038,0.0088,0.5949,0.5503,0.6139,0.0044,0.6095,0.4988,0.2641,0.0076,0.2564,0.2624,0.0867,0.0035,0.0832,0.1349,0.3996,0.0083,0.3913,0.4703,0.2724,0.0067,0.2657,0.3426,63.38,66.42,95.42,56.92,0.07,3.53,2.86,0.0,1529,0.03,32.9,0.02,0.09
2026-08-09,Variant,C. 10-19,5840,21.48,285.45,0.0489,1.59,3.0694,37.47,21.06,13.11,0.6224,0.492,0.2884,1.6068,73.05,64.75,8.3,3.71,69.34,75.68,3.5932,5.07,225,373,1040,52.2607,0.7219,9.63,4,9,13,19,66.8,27.43,3.39,0.3908,42.17,42.17,25.07,12.36,4.318,0.0776,4.2404,4.2228,0.2005,5840,0,36.04,29.73,2.39,3.71,1.18,33,17015,2.7075,0.0488,2.6587,2.3885,0.1134,1.6104,0.0288,1.5817,1.8342,0.0871,1.0106,0.0193,0.9913,0.9521,1.1236,0.0116,1.112,0.9065,0.5733,0.0178,0.5555,0.53,0.195,0.0067,0.1884,0.3003,0.8315,0.0103,0.8212,0.8854,0.5839,0.0118,0.5721,0.6485,158.59,82.48,192.27,139.68,0.11,4.59,14.21,0.0,1805,0.02,73.07,0.07,0.18
