event_date,ab_group,resource_category,resource,unit,source_detail,action,source_main,segment_players,gainers,pct_gainers,amount_gained,amount_gained_free,amount_gained_paid,amount_per_active_player,amount_per_gainer
2026-08-10,Control,currency,HardCoin,coins,single_collection,reward_event,meta,529,323,61.06,55000,55000,0,103.97,170.28
2026-08-10,Control,currency,HardCoin,coins,team_versus,reward_event,meta,529,166,31.38,16700,16700,0,31.57,100.6
2026-08-10,Control,currency,HardCoin,coins,bomb_ballet_event,reward_event,meta,529,382,72.21,13725,13725,0,25.95,35.93
2026-08-10,Control,currency,HardCoin,coins,team_versus_contribution,reward_event,meta,529,217,41.02,13300,13300,0,25.14,61.29
2026-08-10,Control,currency,HardCoin,coins,dream_pass_event,reward_event,meta,529,164,31.0,10310,10310,0,19.49,62.87
2026-08-10,Control,currency,HardCoin,coins,daily_reward,daily_reward,core,529,290,54.82,9665,9665,0,18.27,33.33
2026-08-10,Control,currency,HardCoin,coins,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,529,3,0.57,9000,0,9000,17.01,3000.0
2026-08-10,Control,currency,HardCoin,coins,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,529,8,1.51,4600,0,4600,8.7,575.0
2026-08-10,Control,currency,HardCoin,coins,reward_chest,reward_chest,other,529,35,6.62,3600,3600,0,6.81,102.86
2026-08-10,Control,currency,HardCoin,coins,xs_coins2,purchase,purchase,529,10,1.89,3400,0,3400,6.43,340.0
2026-08-10,Control,currency,HardCoin,coins,m_coins_tier3,purchase,purchase,529,1,0.19,3000,0,3000,5.67,3000.0
2026-08-10,Control,currency,HardCoin,coins,ad_chest,ad_chest,ads,529,110,20.79,2725,2725,0,5.15,24.77
2026-08-10,Control,currency,HardCoin,coins,s_coins_tier3,purchase,purchase,529,2,0.38,2500,0,2500,4.73,1250.0
2026-08-10,Control,currency,HardCoin,coins,facebook_like,facebook_like,other,529,22,4.16,2400,2400,0,4.54,109.09
2026-08-10,Control,currency,HardCoin,coins,special_offer1_tier3,purchase,purchase,529,8,1.51,2400,0,2400,4.54,300.0
2026-08-10,Control,currency,HardCoin,coins,xs_coins_tier3,purchase,purchase,529,7,1.32,2250,0,2250,4.25,321.43
2026-08-10,Control,currency,HardCoin,coins,bundle_2_with_prelevel_boosters2,purchase,purchase,529,1,0.19,2000,0,2000,3.78,2000.0
2026-08-10,Control,currency,HardCoin,coins,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,529,4,0.76,2000,0,2000,3.78,500.0
2026-08-10,Control,currency,HardCoin,coins,Hatchling Hideaway,event_reward,meta,529,50,9.45,1890,1890,0,3.57,37.8
2026-08-10,Control,currency,HardCoin,coins,kite_festival_event,reward_event,meta,529,5,0.95,1300,1300,0,2.46,260.0
2026-08-10,Control,currency,HardCoin,coins,rolling_offer_tier1_p1499_VarA,purchase,purchase,529,1,0.19,1000,0,1000,1.89,1000.0
2026-08-10,Control,currency,HardCoin,coins,s_coins2,purchase,purchase,529,1,0.19,1000,0,1000,1.89,1000.0
2026-08-10,Control,currency,HardCoin,coins,bundle_7_with_prelevel_boosters2,purchase,purchase,529,2,0.38,600,0,600,1.13,300.0
2026-08-10,Control,currency,HardCoin,coins,special_offer1,purchase,purchase,529,2,0.38,600,0,600,1.13,300.0
2026-08-10,Control,currency,HardCoin,coins,rolling_offer_p799_VarA,purchase,purchase,529,1,0.19,500,0,500,0.95,500.0
2026-08-10,Control,currency,HardCoin,coins,Hard_Level_Offer1,purchase,purchase,529,5,0.95,500,0,500,0.95,100.0
2026-08-10,Control,currency,HardCoin,coins,bundle_7_with_prelevel_boosters,purchase,purchase,529,3,0.57,450,0,450,0.85,150.0
2026-08-10,Control,currency,HardCoin,coins,race_event,reward_event,meta,529,6,1.13,450,450,0,0.85,75.0
2026-08-10,Control,currency,HardCoin,coins,rolling_offer_tier1_p299,purchase,purchase,529,2,0.38,400,0,400,0.76,200.0
2026-08-10,Control,currency,HardCoin,coins,ArcheryArena,reward_event,meta,529,2,0.38,400,400,0,0.76,200.0
2026-08-10,Control,currency,HardCoin,coins,special_offer8_tier3,purchase,purchase,529,1,0.19,400,0,400,0.76,400.0
2026-08-10,Control,currency,HardCoin,coins,special_offer10,purchase,purchase,529,1,0.19,300,0,300,0.57,300.0
2026-08-10,Control,currency,HardCoin,coins,rolling_offer_p049_tier3,purchase,purchase,529,2,0.38,300,0,300,0.57,150.0
2026-08-10,Control,currency,HardCoin,coins,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,529,2,0.38,300,0,300,0.57,150.0
2026-08-10,Control,currency,HardCoin,coins,offer_free_items,rolling_offer,meta,529,2,0.38,300,300,0,0.57,150.0
2026-08-10,Control,currency,HardCoin,coins,heart_gift,heart_gift,other,529,108,20.42,281,281,0,0.53,2.6
2026-08-10,Control,currency,HardCoin,coins,special_offer8,purchase,purchase,529,1,0.19,250,0,250,0.47,250.0
2026-08-10,Control,currency,HardCoin,coins,special_offer9,purchase,purchase,529,1,0.19,250,0,250,0.47,250.0
2026-08-10,Control,currency,HardCoin,coins,team_collection,reward_event,meta,529,5,0.95,250,250,0,0.47,50.0
2026-08-10,Control,currency,HardCoin,coins,bomb_event,reward_event,meta,529,1,0.19,200,200,0,0.38,200.0
2026-08-10,Control,currency,HardCoin,coins,chuck_event,reward_event,meta,529,1,0.19,200,200,0,0.38,200.0
2026-08-10,Control,currency,HardCoin,coins,Hard_level_offer1_tier3,purchase,purchase,529,2,0.38,200,0,200,0.38,100.0
2026-08-10,Control,currency,HardCoin,coins,great_offer1_199_tier3,purchase,purchase,529,1,0.19,100,0,100,0.19,100.0
2026-08-10,Control,currency,HardCoin,coins,red_event,reward_event,meta,529,1,0.19,50,50,0,0.09,50.0
2026-08-10,Control,currency,HardCoin,coins,season_pass_event,reward_event,meta,529,2,0.38,40,40,0,0.08,20.0
2026-08-10,Control,currency,HardCoin,coins,Jigsaw,reward_event,meta,529,1,0.19,25,25,0,0.05,25.0
2026-08-10,Control,dream_pass_tokens,DreamPassToken,items,offer_free_items,rolling_offer,meta,529,111,20.98,5440,,,10.28,49.01
2026-08-10,Control,dream_pass_tokens,DreamPassToken,items,FlockRush,event_reward,meta,529,199,37.62,4120,,,7.79,20.7
2026-08-10,Control,dream_pass_tokens,DreamPassToken,items,kite_festival_event,reward_event,meta,529,7,1.32,2060,,,3.89,294.29
2026-08-10,Control,dream_pass_tokens,DreamPassToken,items,race_event,reward_event,meta,529,5,0.95,250,,,0.47,50.0
2026-08-10,Control,life,life,items,ask_for_lives,ask_for_lives,other,529,54,10.21,243,,,0.46,4.5
2026-08-10,Control,life,life,items,ad_life,ad_life,ads,529,42,7.94,63,,,0.12,1.5
2026-08-10,Control,life,liferefill,items,coin_purchase,coin_purchase,other,529,47,8.88,535,,,1.01,11.38
2026-08-10,Control,orb,Movie_Magic,items,dream_pass_event,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,orb,Reds_Greatest_Challenge,items,dream_pass_event,reward_event,meta,529,48,9.07,48,,,0.09,1.0
2026-08-10,Control,powerup,powerup_1,items,saga_progression,chapter_complete,core,529,476,89.98,662,,,1.25,1.39
2026-08-10,Control,powerup,powerup_1,items,player_level_up,reward_chest,core,529,307,58.03,334,,,0.63,1.09
2026-08-10,Control,powerup,powerup_1,items,single_collection,reward_event,meta,529,223,42.16,232,,,0.44,1.04
2026-08-10,Control,powerup,powerup_1,items,team_versus,reward_event,meta,529,221,41.78,223,,,0.42,1.01
2026-08-10,Control,powerup,powerup_1,items,team_versus_contribution,reward_event,meta,529,175,33.08,176,,,0.33,1.01
2026-08-10,Control,powerup,powerup_1,items,reward_chest,reward_chest,other,529,35,6.62,36,,,0.07,1.03
2026-08-10,Control,powerup,powerup_1,items,ad_chest,ad_chest,ads,529,24,4.54,27,,,0.05,1.13
2026-08-10,Control,powerup,powerup_1,items,Hatchling Hideaway,event_reward,meta,529,25,4.73,25,,,0.05,1.0
2026-08-10,Control,powerup,powerup_1,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,529,8,1.51,23,,,0.04,2.88
2026-08-10,Control,powerup,powerup_1,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,529,3,0.57,18,,,0.03,6.0
2026-08-10,Control,powerup,powerup_1,items,dream_pass_event,reward_event,meta,529,5,0.95,15,,,0.03,3.0
2026-08-10,Control,powerup,powerup_1,items,ingame,purchase,purchase,529,4,0.76,12,,,0.02,3.0
2026-08-10,Control,powerup,powerup_1,items,bomb_ballet_event,reward_event,meta,529,10,1.89,10,,,0.02,1.0
2026-08-10,Control,powerup,powerup_1,items,bundle_2_with_prelevel_boosters2,purchase,purchase,529,1,0.19,8,,,0.02,8.0
2026-08-10,Control,powerup,powerup_1,items,daily_reward,daily_reward,core,529,5,0.95,5,,,0.01,1.0
2026-08-10,Control,powerup,powerup_1,items,race_event,reward_event,meta,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,powerup,powerup_1,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,powerup,powerup_1,items,bundle_7_with_prelevel_boosters,purchase,purchase,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,powerup,powerup_1,items,kite_festival_event,reward_event,meta,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,powerup,powerup_1,items,rolling_offer_tier1_p299,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,offer_free_items,rolling_offer,meta,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,bundle_7_with_prelevel_boosters2,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,rolling_offer_p049_tier3,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,special_offer8_tier3,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,special_offer9,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,special_offer10,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,rolling_offer_tier1_p1499_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,rolling_offer_p799_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,bomb_event,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,ArcheryArena,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,chuck_event,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_1,items,special_offer8,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,saga_progression,chapter_complete,core,529,488,92.25,1342,,,2.54,2.75
2026-08-10,Control,powerup,powerup_2,items,player_level_up,reward_chest,core,529,379,71.64,812,,,1.53,2.14
2026-08-10,Control,powerup,powerup_2,items,FlockRush,event_reward,meta,529,201,38.0,208,,,0.39,1.03
2026-08-10,Control,powerup,powerup_2,items,daily_reward,daily_reward,core,529,91,17.2,92,,,0.17,1.01
2026-08-10,Control,powerup,powerup_2,items,team_versus,reward_event,meta,529,71,13.42,72,,,0.14,1.01
2026-08-10,Control,powerup,powerup_2,items,ad_chest,ad_chest,ads,529,49,9.26,63,,,0.12,1.29
2026-08-10,Control,powerup,powerup_2,items,dream_pass_event,reward_event,meta,529,44,8.32,60,,,0.11,1.36
2026-08-10,Control,powerup,powerup_2,items,bomb_ballet_event,reward_event,meta,529,49,9.26,49,,,0.09,1.0
2026-08-10,Control,powerup,powerup_2,items,ingame,purchase,purchase,529,6,1.13,42,,,0.08,7.0
2026-08-10,Control,powerup,powerup_2,items,reward_chest,reward_chest,other,529,35,6.62,36,,,0.07,1.03
2026-08-10,Control,powerup,powerup_2,items,Hatchling Hideaway,event_reward,meta,529,36,6.81,36,,,0.07,1.0
2026-08-10,Control,powerup,powerup_2,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,529,8,1.51,23,,,0.04,2.88
2026-08-10,Control,powerup,powerup_2,items,single_collection,reward_event,meta,529,22,4.16,22,,,0.04,1.0
2026-08-10,Control,powerup,powerup_2,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,529,3,0.57,18,,,0.03,6.0
2026-08-10,Control,powerup,powerup_2,items,team_versus_contribution,reward_event,meta,529,14,2.65,14,,,0.03,1.0
2026-08-10,Control,powerup,powerup_2,items,offer_free_items,rolling_offer,meta,529,7,1.32,11,,,0.02,1.57
2026-08-10,Control,powerup,powerup_2,items,bundle_2_with_prelevel_boosters2,purchase,purchase,529,1,0.19,8,,,0.02,8.0
2026-08-10,Control,powerup,powerup_2,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,powerup,powerup_2,items,red_event,reward_event,meta,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,powerup,powerup_2,items,team_collection,reward_event,meta,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,powerup,powerup_2,items,bundle_7_with_prelevel_boosters,purchase,purchase,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,powerup,powerup_2,items,special_offer10,purchase,purchase,529,1,0.19,3,,,0.01,3.0
2026-08-10,Control,powerup,powerup_2,items,bomb_event,reward_event,meta,529,2,0.38,3,,,0.01,1.5
2026-08-10,Control,powerup,powerup_2,items,rolling_offer_tier1_p1499_VarA,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_2,items,rolling_offer_tier1_p299,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,special_offer8_tier3,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_2,items,special_offer8,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_2,items,special_offer9,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_2,items,race_event,reward_event,meta,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,bundle_7_with_prelevel_boosters2,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,kite_festival_event,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,league_rank_up,league_reward,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,rolling_offer_p799_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_2,items,chuck_event,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_3,items,saga_progression,chapter_complete,core,529,481,90.93,1333,,,2.52,2.77
2026-08-10,Control,powerup,powerup_3,items,player_level_up,reward_chest,core,529,432,81.66,915,,,1.73,2.12
2026-08-10,Control,powerup,powerup_3,items,team_versus,reward_event,meta,529,182,34.4,183,,,0.35,1.01
2026-08-10,Control,powerup,powerup_3,items,dream_pass_event,reward_event,meta,529,123,23.25,152,,,0.29,1.24
2026-08-10,Control,powerup,powerup_3,items,single_collection,reward_event,meta,529,124,23.44,126,,,0.24,1.02
2026-08-10,Control,powerup,powerup_3,items,ad_chest,ad_chest,ads,529,45,8.51,57,,,0.11,1.27
2026-08-10,Control,powerup,powerup_3,items,facebook_like,facebook_like,other,529,22,4.16,48,,,0.09,2.18
2026-08-10,Control,powerup,powerup_3,items,daily_reward,daily_reward,core,529,46,8.7,46,,,0.09,1.0
2026-08-10,Control,powerup,powerup_3,items,Hatchling Hideaway,event_reward,meta,529,37,6.99,37,,,0.07,1.0
2026-08-10,Control,powerup,powerup_3,items,reward_chest,reward_chest,other,529,35,6.62,36,,,0.07,1.03
2026-08-10,Control,powerup,powerup_3,items,team_versus_contribution,reward_event,meta,529,28,5.29,28,,,0.05,1.0
2026-08-10,Control,powerup,powerup_3,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,529,8,1.51,23,,,0.04,2.88
2026-08-10,Control,powerup,powerup_3,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,529,3,0.57,18,,,0.03,6.0
2026-08-10,Control,powerup,powerup_3,items,ingame,purchase,purchase,529,4,0.76,15,,,0.03,3.75
2026-08-10,Control,powerup,powerup_3,items,bomb_ballet_event,reward_event,meta,529,10,1.89,10,,,0.02,1.0
2026-08-10,Control,powerup,powerup_3,items,offer_free_items,rolling_offer,meta,529,5,0.95,8,,,0.02,1.6
2026-08-10,Control,powerup,powerup_3,items,bundle_2_with_prelevel_boosters2,purchase,purchase,529,1,0.19,8,,,0.02,8.0
2026-08-10,Control,powerup,powerup_3,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,powerup,powerup_3,items,team_collection,reward_event,meta,529,2,0.38,4,,,0.01,2.0
2026-08-10,Control,powerup,powerup_3,items,special_offer10,purchase,purchase,529,1,0.19,3,,,0.01,3.0
2026-08-10,Control,powerup,powerup_3,items,kite_festival_event,reward_event,meta,529,2,0.38,3,,,0.01,1.5
2026-08-10,Control,powerup,powerup_3,items,river_rush,reward_event,meta,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,powerup,powerup_3,items,bundle_7_with_prelevel_boosters,purchase,purchase,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,powerup,powerup_3,items,bundle_7_with_prelevel_boosters2,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_3,items,special_offer8,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_3,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_3,items,rolling_offer_tier1_p299,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,powerup,powerup_3,items,rolling_offer_tier1_p1499_VarA,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_3,items,special_offer9,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_3,items,ArcheryArena,reward_event,meta,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_3,items,special_offer8_tier3,purchase,purchase,529,1,0.19,2,,,0.0,2.0
2026-08-10,Control,powerup,powerup_3,items,red_event,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,powerup,powerup_3,items,rolling_offer_p799_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,saga_progression,chapter_complete,core,529,508,96.03,2842,,,5.37,5.59
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,dream_pass_event,reward_event,meta,529,124,23.44,393,,,0.74,3.17
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bomb_ballet_event,reward_event,meta,529,316,59.74,320,,,0.6,1.01
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,player_level_up,reward_chest,core,529,278,52.55,302,,,0.57,1.09
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,FlockRush,event_reward,meta,529,201,38.0,208,,,0.39,1.03
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,offer_free_items,rolling_offer,meta,529,119,22.5,120,,,0.23,1.01
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,Hatchling Hideaway,event_reward,meta,529,39,7.37,40,,,0.08,1.03
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,reward_chest,reward_chest,other,529,35,6.62,36,,,0.07,1.03
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,529,8,1.51,23,,,0.04,2.88
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,529,3,0.57,18,,,0.03,6.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,team_versus_contribution,reward_event,meta,529,14,2.65,14,,,0.03,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bundle_2_with_prelevel_boosters2,purchase,purchase,529,1,0.19,8,,,0.02,8.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bundle_7_with_prelevel_boosters,purchase,purchase,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,ingame,purchase,purchase,529,1,0.19,3,,,0.01,3.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,ad_chest,ad_chest,ads,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,rolling_offer_tier1_p299,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,bundle_7_with_prelevel_boosters2,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,season_pass_event,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,rolling_offer_tier1_p1499_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,rolling_offer_p799_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_1,items,Jigsaw,reward_event,meta,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,saga_progression,chapter_complete,core,529,509,96.22,2825,,,5.34,5.55
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,player_level_up,reward_chest,core,529,283,53.5,705,,,1.33,2.49
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bomb_ballet_event,reward_event,meta,529,446,84.31,450,,,0.85,1.01
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,dream_pass_event,reward_event,meta,529,149,28.17,429,,,0.81,2.88
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,FlockRush,event_reward,meta,529,201,38.0,208,,,0.39,1.03
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,offer_free_items,rolling_offer,meta,529,111,20.98,112,,,0.21,1.01
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,reward_chest,reward_chest,other,529,35,6.62,36,,,0.07,1.03
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,Hatchling Hideaway,event_reward,meta,529,35,6.62,35,,,0.07,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,team_versus_contribution,reward_event,meta,529,28,5.29,28,,,0.05,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,529,8,1.51,23,,,0.04,2.88
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,529,3,0.57,18,,,0.03,6.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,ingame,purchase,purchase,529,2,0.38,12,,,0.02,6.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bundle_2_with_prelevel_boosters2,purchase,purchase,529,1,0.19,8,,,0.02,8.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bundle_7_with_prelevel_boosters,purchase,purchase,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,season_pass_event,reward_event,meta,529,2,0.38,3,,,0.01,1.5
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bundle_7_with_prelevel_boosters2,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,rolling_offer_tier1_p299,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,ad_chest,ad_chest,ads,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,Jigsaw,reward_event,meta,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,529,2,0.38,2,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,rolling_offer_p799_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_2,items,rolling_offer_tier1_p1499_VarA,purchase,purchase,529,1,0.19,1,,,0.0,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,saga_progression,chapter_complete,core,529,476,89.98,662,,,1.25,1.39
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,player_level_up,reward_chest,core,529,274,51.8,537,,,1.02,1.96
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,FlockRush,event_reward,meta,529,201,38.0,208,,,0.39,1.03
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,team_versus_contribution,reward_event,meta,529,175,33.08,176,,,0.33,1.01
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,dream_pass_event,reward_event,meta,529,97,18.34,136,,,0.26,1.4
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,offer_free_items,rolling_offer,meta,529,110,20.79,110,,,0.21,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,Hatchling Hideaway,event_reward,meta,529,37,6.99,37,,,0.07,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,reward_chest,reward_chest,other,529,35,6.62,36,,,0.07,1.03
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,529,8,1.51,23,,,0.04,2.88
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,529,3,0.57,18,,,0.03,6.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,bomb_ballet_event,reward_event,meta,529,10,1.89,10,,,0.02,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,bundle_2_with_prelevel_boosters2,purchase,purchase,529,1,0.19,8,,,0.02,8.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,529,4,0.76,4,,,0.01,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,ingame,purchase,purchase,529,1,0.19,3,,,0.01,3.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,bundle_7_with_prelevel_boosters,purchase,purchase,529,3,0.57,3,,,0.01,1.0
2026-08-10,Control,pre_level_booster,pre_level_booster_3,items,rolling_offer_tier1_p299,purchase,purchase,529,2,0.38,2,,,0.0,1.0
