start_date,end_date,ab_group,segment,payer_flag,seg_rank,source,source_sort,resource,unit,resource_sort,segment_players,segment_player_days,gain_players,total_amount,amount_per_segment_player,amount_per_player_day,amount_per_gain_player,gain_player_rate_pct
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,Chuck,count,6,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,Bomb,count,7,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,UL Bomb,minutes,8,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,UL Chuck,minutes,9,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,UL Red,minutes,10,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,Unlimited Lives,minutes,11,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,SPT,count,12,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,40-99,PAYER,4,IAPs,25,SPTx2,minutes,13,2798,13510,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,HC,HC,1,2216,7937,722,52650.0,23.759,6.6335,72.9224,32.58
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,Slingshot,count,2,2216,7937,420,1176.0,0.5307,0.1482,2.8,18.95
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,Shuffle,count,3,2216,7937,380,1131.0,0.5104,0.1425,2.9763,17.15
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,Comet,count,4,2216,7937,254,579.0,0.2613,0.0729,2.2795,11.46
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,Red,count,5,2216,7937,4,4.0,0.0018,0.0005,1.0,0.18
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,Chuck,count,6,2216,7937,6,6.0,0.0027,0.0008,1.0,0.27
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,Bomb,count,7,2216,7937,1,1.0,0.0005,0.0001,1.0,0.05
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,Unlimited Lives,minutes,11,2216,7937,484,17495.0,7.8949,2.2042,36.1467,21.84
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Ads,1,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,HC,HC,1,2216,7937,465,93700.0,42.2834,11.8055,201.5054,20.98
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,Slingshot,count,2,2216,7937,69,75.0,0.0338,0.0094,1.087,3.11
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,Shuffle,count,3,2216,7937,277,324.0,0.1462,0.0408,1.1697,12.5
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,Comet,count,4,2216,7937,314,373.0,0.1683,0.047,1.1879,14.17
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,Red,count,5,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,Chuck,count,6,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,Bomb,count,7,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,Unlimited Lives,minutes,11,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb Challenge,2,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,HC,HC,1,2216,7937,513,33950.0,15.3204,4.2774,66.1793,23.15
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,Slingshot,count,2,2216,7937,325,332.0,0.1498,0.0418,1.0215,14.67
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,Shuffle,count,3,2216,7937,259,264.0,0.1191,0.0333,1.0193,11.69
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,Comet,count,4,2216,7937,259,264.0,0.1191,0.0333,1.0193,11.69
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,Red,count,5,2216,7937,417,419.0,0.1891,0.0528,1.0048,18.82
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,Chuck,count,6,2216,7937,445,451.0,0.2035,0.0568,1.0135,20.08
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,Bomb,count,7,2216,7937,259,264.0,0.1191,0.0333,1.0193,11.69
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,UL Bomb,minutes,8,2216,7937,486,9665.0,4.3615,1.2177,19.8868,21.93
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,UL Chuck,minutes,9,2216,7937,518,10105.0,4.56,1.2732,19.5077,23.38
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,UL Red,minutes,10,2216,7937,501,10780.0,4.8646,1.3582,21.517,22.61
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,Unlimited Lives,minutes,11,2216,7937,531,58020.0,26.1823,7.3101,109.2655,23.96
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Bomb's Ballet,3,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,HC,HC,1,2216,7937,498,112000.0,50.5415,14.1111,224.8996,22.47
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,Slingshot,count,2,2216,7937,39,39.0,0.0176,0.0049,1.0,1.76
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,Shuffle,count,3,2216,7937,255,316.0,0.1426,0.0398,1.2392,11.51
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,Comet,count,4,2216,7937,349,446.0,0.2013,0.0562,1.2779,15.75
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,Red,count,5,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,Chuck,count,6,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,Bomb,count,7,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,Unlimited Lives,minutes,11,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Chuck Challenge,4,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,HC,HC,1,2216,7937,2189,933205.0,421.1214,117.5765,426.3157,98.78
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,Slingshot,count,2,2216,7937,2012,7358.0,3.3204,0.9271,3.6571,90.79
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,Shuffle,count,3,2216,7937,2117,10053.0,4.5366,1.2666,4.7487,95.53
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,Comet,count,4,2216,7937,1584,3550.0,1.602,0.4473,2.2412,71.48
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,Red,count,5,2216,7937,1582,3180.0,1.435,0.4007,2.0101,71.39
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,Chuck,count,6,2216,7937,1645,4954.0,2.2356,0.6242,3.0116,74.23
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,Bomb,count,7,2216,7937,1829,3844.0,1.7347,0.4843,2.1017,82.54
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,Unlimited Lives,minutes,11,2216,7937,2140,575670.0,259.7789,72.5299,269.0047,96.57
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,SPT,count,12,2216,7937,1928,6212550.0,2803.4973,782.7328,3222.277,87.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Core,5,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,HC,HC,1,2216,7937,1311,105765.0,47.7279,13.3256,80.6751,59.16
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,Slingshot,count,2,2216,7937,1262,1800.0,0.8123,0.2268,1.4263,56.95
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,Shuffle,count,3,2216,7937,656,914.0,0.4125,0.1152,1.3933,29.6
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,Comet,count,4,2216,7937,113,117.0,0.0528,0.0147,1.0354,5.1
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,Red,count,5,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,Chuck,count,6,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,Bomb,count,7,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,UL Bomb,minutes,8,2216,7937,147,4410.0,1.9901,0.5556,30.0,6.63
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,UL Chuck,minutes,9,2216,7937,150,9060.0,4.0884,1.1415,60.4,6.77
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,UL Red,minutes,10,2216,7937,212,12840.0,5.7942,1.6177,60.566,9.57
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,Unlimited Lives,minutes,11,2216,7937,1491,128920.0,58.1769,16.2429,86.4655,67.28
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Gift,6,SPTx2,minutes,13,2216,7937,4,60.0,0.0271,0.0076,15.0,0.18
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,HC,HC,1,2216,7937,2005,810500.0,365.7491,102.1167,404.2394,90.48
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,Slingshot,count,2,2216,7937,1706,2385.0,1.0763,0.3005,1.398,76.99
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,Shuffle,count,3,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,Comet,count,4,2216,7937,477,770.0,0.3475,0.097,1.6143,21.53
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,Red,count,5,2216,7937,1839,3139.0,1.4165,0.3955,1.7069,82.99
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,Chuck,count,6,2216,7937,1281,1615.0,0.7288,0.2035,1.2607,57.81
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,Bomb,count,7,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,Unlimited Lives,minutes,11,2216,7937,2012,191750.0,86.5298,24.159,95.3032,90.79
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Daily Night Sky Prize,7,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,HC,HC,1,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,Slingshot,count,2,2216,7937,702,1500.0,0.6769,0.189,2.1368,31.68
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,Shuffle,count,3,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,Comet,count,4,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,Red,count,5,2216,7937,702,1500.0,0.6769,0.189,2.1368,31.68
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,Chuck,count,6,2216,7937,702,1500.0,0.6769,0.189,2.1368,31.68
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,Bomb,count,7,2216,7937,702,1500.0,0.6769,0.189,2.1368,31.68
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,Unlimited Lives,minutes,11,2216,7937,1398,221360.0,99.8917,27.8896,158.3405,63.09
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,SPT,count,12,2216,7937,682,28420.0,12.8249,3.5807,41.6716,30.78
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Flock Flurry,8,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,HC,HC,1,2216,7937,1388,84695.0,38.2198,10.6709,61.0195,62.64
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,Slingshot,count,2,2216,7937,1131,1535.0,0.6927,0.1934,1.3572,51.04
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,Shuffle,count,3,2216,7937,1153,1531.0,0.6909,0.1929,1.3278,52.03
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,Comet,count,4,2216,7937,1170,1546.0,0.6977,0.1948,1.3214,52.8
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,Red,count,5,2216,7937,1214,1605.0,0.7243,0.2022,1.3221,54.78
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,Chuck,count,6,2216,7937,1188,1572.0,0.7094,0.1981,1.3232,53.61
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,Bomb,count,7,2216,7937,1178,1565.0,0.7062,0.1972,1.3285,53.16
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,UL Chuck,minutes,9,2216,7937,1125,14830.0,6.6922,1.8685,13.1822,50.77
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,UL Red,minutes,10,2216,7937,1150,15030.0,6.7825,1.8937,13.0696,51.9
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,Unlimited Lives,minutes,11,2216,7937,1293,143250.0,64.6435,18.0484,110.7889,58.35
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Hatchling Hideaway,9,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,HC,HC,1,2216,7937,594,42350.0,19.111,5.3358,71.2963,26.81
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,Slingshot,count,2,2216,7937,397,410.0,0.185,0.0517,1.0327,17.92
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,Shuffle,count,3,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,Comet,count,4,2216,7937,350,356.0,0.1606,0.0449,1.0171,15.79
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,Red,count,5,2216,7937,487,506.0,0.2283,0.0638,1.039,21.98
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,Chuck,count,6,2216,7937,507,529.0,0.2387,0.0666,1.0434,22.88
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,Bomb,count,7,2216,7937,350,356.0,0.1606,0.0449,1.0171,15.79
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,UL Bomb,minutes,8,2216,7937,555,10360.0,4.6751,1.3053,18.6667,25.05
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,UL Chuck,minutes,9,2216,7937,602,11735.0,5.2956,1.4785,19.4934,27.17
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,UL Red,minutes,10,2216,7937,575,12380.0,5.5866,1.5598,21.5304,25.95
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,Unlimited Lives,minutes,11,2216,7937,600,67620.0,30.5144,8.5196,112.7,27.08
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Jigsaw,10,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,HC,HC,1,2216,7937,429,114350.0,51.602,14.4072,266.5501,19.36
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,Slingshot,count,2,2216,7937,148,163.0,0.0736,0.0205,1.1014,6.68
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,Shuffle,count,3,2216,7937,227,264.0,0.1191,0.0333,1.163,10.24
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,Comet,count,4,2216,7937,191,246.0,0.111,0.031,1.288,8.62
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,Red,count,5,2216,7937,24,24.0,0.0108,0.003,1.0,1.08
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,Chuck,count,6,2216,7937,37,37.0,0.0167,0.0047,1.0,1.67
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,Bomb,count,7,2216,7937,58,63.0,0.0284,0.0079,1.0862,2.62
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,Unlimited Lives,minutes,11,2216,7937,899,40450.0,18.2536,5.0964,44.9944,40.57
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,SPT,count,12,2216,7937,571,157630.0,71.1327,19.8601,276.0595,25.77
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Kite Festival,11,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,HC,HC,1,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,Slingshot,count,2,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,Shuffle,count,3,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,Comet,count,4,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,Red,count,5,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,Chuck,count,6,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,Bomb,count,7,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,UL Bomb,minutes,8,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,UL Chuck,minutes,9,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,UL Red,minutes,10,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,Unlimited Lives,minutes,11,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,SPT,count,12,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Level Race,12,SPTx2,minutes,13,2216,7937,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,HC,HC,1,2216,7937,1002,141077.0,63.6629,17.7746,140.7954,45.22
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,Slingshot,count,2,2216,7937,459,773.0,0.3488,0.0974,1.6841,20.71
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,Shuffle,count,3,2216,7937,613,1140.0,0.5144,0.1436,1.8597,27.66
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,Comet,count,4,2216,7937,537,896.0,0.4043,0.1129,1.6685,24.23
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,Red,count,5,2216,7937,1267,2215.0,0.9995,0.2791,1.7482,57.18
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,Chuck,count,6,2216,7937,1255,2168.0,0.9783,0.2732,1.7275,56.63
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,Bomb,count,7,2216,7937,1252,2168.0,0.9783,0.2732,1.7316,56.5
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,5,Other,13,UL Bomb,minutes,8,2216,7937,2,90.0,0.0406,0.0113,45.0,0.09
