start_date,end_date,ab_group,segment,payer_flag,source,HC,Slingshot,Shuffle,Comet,Red,Chuck,Bomb,UL Bomb,UL Chuck,UL Red,Unlimited Lives,SPT,SPTx2,segment_players,segment_player_days,seg_rank,source_sort
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Ads,11.0567,0.2498,0.2414,0.1132,0.0,0.0,0.0,0.0,0.0,0.0,3.6458,0.0,0.0,31059,127141,1,1
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Bomb Challenge,0.8935,0.0876,0.0273,0.0014,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31059,127141,1,2
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Bomb's Ballet,0.2085,0.0,0.0,0.0,0.0005,0.1897,0.0,0.0167,0.6265,1.1217,0.8785,0.0,0.0,31059,127141,1,3
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Chuck Challenge,0.0885,0.0017,0.0015,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31059,127141,1,4
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Core,13.9158,0.096,0.1536,0.0707,0.0512,0.0553,0.045,0.0,0.0,0.0,8.5821,287.8023,0.0,31059,127141,1,5
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Daily Gift,65.0856,0.6324,0.4014,0.0595,0.0,0.0,0.0,1.6527,3.259,3.4232,60.3701,0.0,0.0217,31059,127141,1,6
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Daily Night Sky Prize,12.0648,0.2159,0.0002,0.0001,0.7063,0.2158,0.0001,0.0,0.0003,0.0,30.7634,0.0,0.0,31059,127141,1,7
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Flock Flurry,0.0,0.1019,0.0,0.0,0.1019,0.1019,0.1019,0.0,0.0,0.0,70.9282,1.7418,0.0,31059,127141,1,8
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Hatchling Hideaway,1.3431,0.0061,0.0182,0.0029,0.4763,0.1134,0.0182,0.0,0.0293,0.0615,29.123,0.0,0.0,31059,127141,1,9
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Jigsaw,0.2922,0.0,0.0,0.0,0.0029,0.2833,0.0,0.0282,1.0345,1.8566,1.4508,0.0,0.0,31059,127141,1,10
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Kite Festival,0.322,0.005,0.002,0.0003,0.004,0.0026,0.0024,0.0,0.0,0.0,4.6941,2.4305,0.0,31059,127141,1,11
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Level Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31059,127141,1,12
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Other,4.8452,0.1276,0.0599,0.0218,0.6086,0.599,0.5943,0.1024,0.1024,0.1029,4.1211,19.7469,0.0,31059,127141,1,13
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Photoshoot,0.2527,0.0,0.0,0.0,0.0008,0.0605,0.0,0.0005,0.0048,0.0367,0.9108,0.0,0.0,31059,127141,1,14
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Red Challenge,1.0464,0.1063,0.0307,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31059,127141,1,15
2026-07-27,2026-08-16,Control,0-9,NONPAYER,River Rush,2.7251,0.0008,0.0598,0.0402,0.0087,0.0198,0.0207,0.1875,0.3384,0.1468,0.1718,0.1436,0.1589,31059,127141,1,16
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Saga,31.4297,0.3301,0.4624,0.3614,0.8018,0.7894,0.4915,0.0,0.0,0.0,50.3379,0.0,0.0,31059,127141,1,17
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Season Pass (Free),9.4518,0.0274,0.1403,0.0,0.4854,0.5343,0.0972,0.0116,2.4263,3.858,18.1638,0.4208,0.0,31059,127141,1,18
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Target Day,1.4389,0.1621,0.0485,0.0022,0.0005,0.0005,0.0002,0.0,0.0,0.0,9.8793,0.0039,0.0,31059,127141,1,19
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Team Event,22.2489,0.2663,0.152,0.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,31059,127141,1,20
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Team Race,28.849,0.188,0.2537,0.403,0.0424,0.0823,0.2253,0.0,0.0,0.0005,0.0,0.0019,0.0,31059,127141,1,21
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Flash Race,6.0023,0.0447,0.0441,0.0268,0.0095,0.02,0.0359,0.0,0.0,0.0,1.0482,7.8027,0.0,31059,127141,1,22
2026-07-27,2026-08-16,Control,0-9,NONPAYER,FlowerCoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.001,0.0,0.0,0.0,31059,127141,1,23
2026-07-27,2026-08-16,Control,0-9,NONPAYER,Rainbow Maker,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0016,0.0,31059,127141,1,24
2026-07-27,2026-08-16,Control,0-9,NONPAYER,IAPs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31059,127141,1,25
2026-07-27,2026-08-16,Control,0-9,PAYER,Ads,28.8441,0.63,0.6344,0.2949,0.0,0.0,0.0,0.0,0.0,0.0,9.7117,0.0,0.0,8725,49817,1,1
2026-07-27,2026-08-16,Control,0-9,PAYER,Bomb Challenge,1.1805,0.1074,0.0351,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,2
2026-07-27,2026-08-16,Control,0-9,PAYER,Bomb's Ballet,0.2321,0.0,0.0,0.0,0.0003,0.2613,0.0,0.0057,0.7771,1.5496,0.9937,0.0,0.0,8725,49817,1,3
2026-07-27,2026-08-16,Control,0-9,PAYER,Chuck Challenge,0.0115,0.0014,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,4
2026-07-27,2026-08-16,Control,0-9,PAYER,Core,13.0997,0.0987,0.1505,0.0583,0.0468,0.0549,0.0413,0.0,0.0,0.0,8.1146,409.4455,0.0,8725,49817,1,5
2026-07-27,2026-08-16,Control,0-9,PAYER,Daily Gift,101.906,1.0104,0.6544,0.108,0.0,0.0,0.0,2.988,6.3473,6.1135,96.7857,0.0,0.012,8725,49817,1,6
2026-07-27,2026-08-16,Control,0-9,PAYER,Daily Night Sky Prize,14.7977,0.2807,0.0,0.0005,0.8668,0.28,0.0002,0.0,0.0,0.0,41.8074,0.0,0.0,8725,49817,1,7
2026-07-27,2026-08-16,Control,0-9,PAYER,Flock Flurry,0.0,0.1429,0.0,0.0,0.1429,0.1429,0.1429,0.0,0.0,0.0,111.9725,2.51,0.0,8725,49817,1,8
2026-07-27,2026-08-16,Control,0-9,PAYER,Hatchling Hideaway,2.098,0.0088,0.029,0.0032,0.6766,0.1837,0.029,0.0,0.0321,0.086,41.4636,0.0,0.0,8725,49817,1,9
2026-07-27,2026-08-16,Control,0-9,PAYER,Jigsaw,0.2607,0.0001,0.0,0.0001,0.0022,0.3827,0.0001,0.0223,1.259,2.4304,1.5851,0.0,0.0,8725,49817,1,10
2026-07-27,2026-08-16,Control,0-9,PAYER,Kite Festival,0.5244,0.0071,0.0028,0.0005,0.0055,0.0037,0.0032,0.0,0.0,0.0,7.1473,3.5926,0.0,8725,49817,1,11
2026-07-27,2026-08-16,Control,0-9,PAYER,Level Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,12
2026-07-27,2026-08-16,Control,0-9,PAYER,Other,9.0335,0.1892,0.093,0.0389,1.0017,1.0076,1.0068,0.055,0.055,0.0567,5.8439,38.3893,0.0,8725,49817,1,13
2026-07-27,2026-08-16,Control,0-9,PAYER,Photoshoot,0.3553,0.0,0.0,0.0,0.0006,0.0998,0.0,0.0,0.0,0.0378,1.2928,0.0,0.0,8725,49817,1,14
2026-07-27,2026-08-16,Control,0-9,PAYER,Red Challenge,0.9112,0.1468,0.0361,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,15
2026-07-27,2026-08-16,Control,0-9,PAYER,River Rush,4.1719,0.0026,0.059,0.0551,0.0123,0.0199,0.0226,0.3146,0.5232,0.2625,0.0676,0.1066,0.2304,8725,49817,1,16
2026-07-27,2026-08-16,Control,0-9,PAYER,Saga,42.4195,0.4458,0.6409,0.4939,1.107,1.0837,0.6712,0.0,0.0,0.0,68.5559,0.0,0.0,8725,49817,1,17
2026-07-27,2026-08-16,Control,0-9,PAYER,Season Pass (Free),17.216,0.1053,0.294,0.0554,0.8699,0.7771,0.2557,0.3645,3.3169,5.4734,28.3398,0.2554,0.0,8725,49817,1,18
2026-07-27,2026-08-16,Control,0-9,PAYER,Target Day,1.5702,0.1942,0.0562,0.0017,0.0002,0.0002,0.0002,0.0,0.0,0.0,16.0951,0.0011,0.0,8725,49817,1,19
2026-07-27,2026-08-16,Control,0-9,PAYER,Team Event,56.9433,0.6257,0.3241,0.1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,20
2026-07-27,2026-08-16,Control,0-9,PAYER,Team Race,50.6097,0.3344,0.4623,0.706,0.0752,0.1224,0.3418,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,21
2026-07-27,2026-08-16,Control,0-9,PAYER,Flash Race,8.9771,0.0632,0.0602,0.0439,0.0178,0.0295,0.0478,0.0,0.0,0.0,1.1175,11.6693,0.0,8725,49817,1,22
2026-07-27,2026-08-16,Control,0-9,PAYER,FlowerCoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,23
2026-07-27,2026-08-16,Control,0-9,PAYER,Rainbow Maker,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0011,0.0057,0.0011,8725,49817,1,24
2026-07-27,2026-08-16,Control,0-9,PAYER,IAPs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8725,49817,1,25
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Ads,15.2029,0.3368,0.3349,0.1542,0.0,0.0,0.0,0.0,0.0,0.0,5.0884,0.0,0.0,27703,114072,2,1
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Bomb Challenge,4.4797,0.1606,0.0979,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27703,114072,2,2
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Bomb's Ballet,2.7443,0.0003,0.0001,0.0001,0.031,0.2568,0.0001,0.5857,1.9669,2.3517,5.3929,0.0,0.0,27703,114072,2,3
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Chuck Challenge,0.0415,0.0014,0.0009,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27703,114072,2,4
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Core,36.4641,0.2573,0.4004,0.1729,0.1422,0.1451,0.1232,0.0,0.0,0.0,22.3113,665.155,0.0,27703,114072,2,5
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Daily Gift,70.3624,0.7128,0.4707,0.0691,0.0,0.0,0.0,2.2768,4.4253,3.6954,65.4938,0.0,0.0135,27703,114072,2,6
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Daily Night Sky Prize,41.8426,0.4269,0.0,0.0014,0.9021,0.4255,0.0,0.0,0.0,0.0,31.5027,0.0,0.0,27703,114072,2,7
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Flock Flurry,0.0,0.2942,0.0,0.0,0.2942,0.2942,0.2942,0.0,0.0,0.0,92.7416,5.3301,0.0,27703,114072,2,8
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Hatchling Hideaway,5.2175,0.0448,0.1907,0.0106,0.66,0.4122,0.1907,0.0,0.1054,0.4451,45.3243,0.0,0.0,27703,114072,2,9
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Jigsaw,3.2433,0.0005,0.0,0.0001,0.0608,0.3085,0.0001,0.5961,2.4339,2.8472,7.1927,0.0,0.0,27703,114072,2,10
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Kite Festival,0.9981,0.0182,0.0071,0.0006,0.0122,0.0118,0.0116,0.0,0.0,0.0,7.5967,8.5926,0.0,27703,114072,2,11
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Level Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27703,114072,2,12
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Other,15.4927,0.2686,0.2052,0.0629,0.6504,0.6455,0.6366,0.078,0.0785,0.0818,4.1483,21.1879,0.0,27703,114072,2,13
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Photoshoot,2.0133,0.0,0.0005,0.0,0.0231,0.1598,0.0001,0.0146,0.1272,0.6617,5.1244,0.0,0.0,27703,114072,2,14
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Red Challenge,6.0733,0.21,0.1331,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27703,114072,2,15
2026-07-27,2026-08-16,Control,10-19,NONPAYER,River Rush,7.8569,0.0195,0.1583,0.135,0.0622,0.0606,0.045,1.0248,1.1042,0.8185,0.5961,0.8003,0.6539,27703,114072,2,16
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Saga,77.1507,0.7906,1.1157,0.9064,2.0036,1.9752,1.2342,0.0,0.0,0.0,123.084,0.0,0.0,27703,114072,2,17
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Season Pass (Free),16.9321,0.1079,0.2587,0.0,0.6651,0.8008,0.2729,0.0051,2.3743,5.0112,22.5079,0.3966,0.0,27703,114072,2,18
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Target Day,7.1462,0.2102,0.157,0.0128,0.0005,0.0003,0.0001,0.0,0.0,0.0,11.2226,0.0014,0.0,27703,114072,2,19
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Team Event,25.7568,0.3083,0.1736,0.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27703,114072,2,20
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Team Race,34.4548,0.2413,0.3153,0.4955,0.0473,0.0797,0.2363,0.0,0.0,0.0,0.0,0.0,0.0,27703,114072,2,21
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Flash Race,26.0667,0.1719,0.1799,0.1277,0.0339,0.0742,0.1284,0.0,0.0,0.0,3.2928,31.8016,0.0,27703,114072,2,22
2026-07-27,2026-08-16,Control,10-19,NONPAYER,FlowerCoop,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0004,0.0011,0.0,0.0,27703,114072,2,23
2026-07-27,2026-08-16,Control,10-19,NONPAYER,Rainbow Maker,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,27703,114072,2,24
2026-07-27,2026-08-16,Control,10-19,NONPAYER,IAPs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0032,0.0,0.0,27703,114072,2,25
2026-07-27,2026-08-16,Control,10-19,PAYER,Ads,22.6954,0.5141,0.4979,0.2406,0.0,0.0,0.0,0.0,0.0,0.0,7.6167,0.0,0.0,7240,30452,2,1
2026-07-27,2026-08-16,Control,10-19,PAYER,Bomb Challenge,5.8425,0.142,0.1069,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240,30452,2,2
2026-07-27,2026-08-16,Control,10-19,PAYER,Bomb's Ballet,2.7728,0.0004,0.0001,0.0001,0.0285,0.289,0.0001,0.5401,2.1133,2.558,5.6312,0.0,0.0,7240,30452,2,3
2026-07-27,2026-08-16,Control,10-19,PAYER,Chuck Challenge,0.145,0.0011,0.0011,0.0004,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240,30452,2,4
2026-07-27,2026-08-16,Control,10-19,PAYER,Core,27.6581,0.2068,0.3113,0.1242,0.0931,0.1184,0.0872,0.0,0.0,0.0,17.3992,651.3765,0.0,7240,30452,2,5
2026-07-27,2026-08-16,Control,10-19,PAYER,Daily Gift,76.7638,0.7609,0.5128,0.0801,0.0,0.0,0.0,2.6727,4.8978,4.4669,72.4641,0.0,0.029,7240,30452,2,6
2026-07-27,2026-08-16,Control,10-19,PAYER,Daily Night Sky Prize,40.1775,0.4568,0.0,0.0018,0.8833,0.455,0.0,0.0,0.0,0.0,30.2113,0.0,0.0,7240,30452,2,7
2026-07-27,2026-08-16,Control,10-19,PAYER,Flock Flurry,0.0,0.3185,0.0,0.0,0.3185,0.3185,0.3185,0.0,0.0,0.0,99.8398,5.7873,0.0,7240,30452,2,8
2026-07-27,2026-08-16,Control,10-19,PAYER,Hatchling Hideaway,5.9669,0.0591,0.2271,0.011,0.7094,0.4638,0.2271,0.0,0.1105,0.5898,49.3757,0.0,0.0,7240,30452,2,9
2026-07-27,2026-08-16,Control,10-19,PAYER,Jigsaw,3.3805,0.0007,0.0,0.0004,0.0572,0.317,0.0004,0.5504,2.5539,2.9461,7.3218,0.0,0.0,7240,30452,2,10
2026-07-27,2026-08-16,Control,10-19,PAYER,Kite Festival,1.2258,0.0231,0.0086,0.0004,0.0155,0.0152,0.014,0.0,0.0,0.0,9.4227,10.7238,0.0,7240,30452,2,11
2026-07-27,2026-08-16,Control,10-19,PAYER,Level Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240,30452,2,12
2026-07-27,2026-08-16,Control,10-19,PAYER,Other,20.9116,0.3681,0.2523,0.0923,0.8032,0.8436,0.8369,0.0456,0.0477,0.0477,9.4936,39.7141,0.0,7240,30452,2,13
2026-07-27,2026-08-16,Control,10-19,PAYER,Photoshoot,2.1996,0.0,0.0004,0.0,0.0227,0.199,0.0001,0.0166,0.116,0.6961,5.6768,0.0,0.0,7240,30452,2,14
2026-07-27,2026-08-16,Control,10-19,PAYER,Red Challenge,5.9807,0.2189,0.1282,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240,30452,2,15
2026-07-27,2026-08-16,Control,10-19,PAYER,River Rush,10.8046,0.0188,0.1256,0.1554,0.08,0.047,0.038,1.5863,1.4896,1.0746,0.4109,0.7348,0.6768,7240,30452,2,16
2026-07-27,2026-08-16,Control,10-19,PAYER,Saga,76.7721,0.8167,1.1457,0.889,2.0203,1.987,1.2137,0.0,0.0,0.0,124.3888,0.0,0.0,7240,30452,2,17
2026-07-27,2026-08-16,Control,10-19,PAYER,Season Pass (Free),30.9675,0.2994,0.4688,0.1488,0.9471,1.0329,0.5598,1.1644,4.6706,7.3336,46.7493,0.1811,0.0,7240,30452,2,18
2026-07-27,2026-08-16,Control,10-19,PAYER,Target Day,6.9641,0.199,0.1354,0.0138,0.0004,0.0001,0.0003,0.0,0.0,0.0,12.2942,0.0014,0.0,7240,30452,2,19
2026-07-27,2026-08-16,Control,10-19,PAYER,Team Event,44.4986,0.5076,0.2135,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240,30452,2,20
2026-07-27,2026-08-16,Control,10-19,PAYER,Team Race,47.6395,0.3151,0.4512,0.6678,0.0619,0.105,0.2913,0.0,0.0,0.0,0.0,0.0,0.0,7240,30452,2,21
2026-07-27,2026-08-16,Control,10-19,PAYER,Flash Race,31.9164,0.1739,0.192,0.1797,0.0387,0.0693,0.1251,0.0,0.0,0.0,3.239,34.9641,0.0,7240,30452,2,22
2026-07-27,2026-08-16,Control,10-19,PAYER,FlowerCoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240,30452,2,23
2026-07-27,2026-08-16,Control,10-19,PAYER,Rainbow Maker,0.0055,0.0003,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0014,0.0041,0.0276,0.0,7240,30452,2,24
2026-07-27,2026-08-16,Control,10-19,PAYER,IAPs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,7240,30452,2,25
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Ads,15.3085,0.347,0.3403,0.1548,0.0,0.0001,0.0,0.0,0.0,0.0,5.1884,0.0,0.0,21100,88055,3,1
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Bomb Challenge,14.1209,0.1818,0.1953,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100,88055,3,2
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Bomb's Ballet,5.9443,0.0018,0.0004,0.0004,0.1404,0.2671,0.0004,1.754,2.6291,3.4822,12.772,0.0,0.0,21100,88055,3,3
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Chuck Challenge,0.1114,0.0012,0.0014,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100,88055,3,4
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Core,82.0227,0.5763,0.9031,0.3742,0.3297,0.2973,0.3056,0.0,0.0,0.0,50.9175,1112.7297,0.0,21100,88055,3,5
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Daily Gift,76.3661,0.7457,0.4965,0.068,0.0,0.0,0.0,2.5145,5.2358,5.3012,70.3991,0.0,0.0156,21100,88055,3,6
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Daily Night Sky Prize,80.4799,0.4312,0.0003,0.006,0.8216,0.4255,0.0,0.0,0.0005,0.0,30.2303,0.0,0.0,21100,88055,3,7
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Flock Flurry,0.0,0.4913,0.0,0.0,0.4913,0.4913,0.4913,0.0,0.0,0.0,104.2986,9.1033,0.0,21100,88055,3,8
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Hatchling Hideaway,14.2118,0.2769,0.4448,0.1091,0.6936,0.5697,0.4448,0.0,1.0791,2.7488,54.9611,0.0,0.0,21100,88055,3,9
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Jigsaw,7.5509,0.0078,0.0,0.0018,0.2045,0.301,0.0018,2.0296,3.118,4.3531,17.6161,0.0,0.0,21100,88055,3,10
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Kite Festival,6.3258,0.0601,0.0409,0.0042,0.0198,0.0196,0.0239,0.0,0.0,0.0,10.9019,24.473,0.0,21100,88055,3,11
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Level Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100,88055,3,12
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Other,36.5758,0.2982,0.3833,0.1462,0.7369,0.7286,0.7196,0.0818,0.0872,0.1021,5.354,22.987,0.0,21100,88055,3,13
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Photoshoot,4.7642,0.0,0.0065,0.0,0.091,0.1969,0.0015,0.2509,0.932,1.7701,11.882,0.0,0.0,21100,88055,3,14
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Red Challenge,19.1007,0.1924,0.2546,0.0473,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100,88055,3,15
2026-07-27,2026-08-16,Control,20-39,NONPAYER,River Rush,16.0403,0.0992,0.2859,0.2517,0.1668,0.1106,0.1046,2.3095,2.4578,2.3472,1.8168,3.0142,1.4287,21100,88055,3,16
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Saga,153.0434,1.585,2.192,1.7455,3.8786,3.8791,2.3478,0.0,0.0,0.0014,236.8519,0.0,0.0,21100,88055,3,17
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Season Pass (Free),22.0953,0.1951,0.3202,0.0,0.6228,0.9355,0.3719,0.0118,2.3758,5.9481,26.6822,0.5605,0.0,21100,88055,3,18
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Target Day,20.1801,0.1704,0.2556,0.0502,0.0003,0.0001,0.0001,0.0,0.0,0.0,10.3749,0.0009,0.0,21100,88055,3,19
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Team Event,33.664,0.4112,0.1924,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100,88055,3,20
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Team Race,39.1441,0.2426,0.3597,0.5511,0.0442,0.0822,0.2354,0.0,0.0007,0.0,0.0028,0.0,0.0,21100,88055,3,21
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Flash Race,44.84,0.2526,0.2845,0.243,0.0448,0.1012,0.1855,0.0,0.0,0.0,4.3,50.3237,0.0,21100,88055,3,22
2026-07-27,2026-08-16,Control,20-39,NONPAYER,FlowerCoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100,88055,3,23
2026-07-27,2026-08-16,Control,20-39,NONPAYER,Rainbow Maker,0.0028,0.0005,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0009,0.01,0.0282,0.0,21100,88055,3,24
2026-07-27,2026-08-16,Control,20-39,NONPAYER,IAPs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100,88055,3,25
2026-07-27,2026-08-16,Control,20-39,PAYER,Ads,21.3569,0.4682,0.4701,0.2347,0.0,0.0,0.0,0.0,0.0,0.0,7.2737,0.0,0.0,5203,20798,3,1
2026-07-27,2026-08-16,Control,20-39,PAYER,Bomb Challenge,16.5385,0.1541,0.1845,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,20798,3,2
2026-07-27,2026-08-16,Control,20-39,PAYER,Bomb's Ballet,5.7707,0.0015,0.0004,0.0004,0.1292,0.2791,0.0004,1.6577,2.734,3.398,12.3909,0.0,0.0,5203,20798,3,3
2026-07-27,2026-08-16,Control,20-39,PAYER,Chuck Challenge,0.1249,0.0015,0.0017,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,20798,3,4
2026-07-27,2026-08-16,Control,20-39,PAYER,Core,59.3706,0.4563,0.6517,0.2658,0.2078,0.2408,0.1966,0.0,0.0,0.0,37.4034,984.6387,0.0,5203,20798,3,5
2026-07-27,2026-08-16,Control,20-39,PAYER,Daily Gift,72.7888,0.7294,0.4759,0.0684,0.0,0.0,0.0,2.5053,4.9385,4.4484,68.3164,0.0,0.0202,5203,20798,3,6
2026-07-27,2026-08-16,Control,20-39,PAYER,Daily Night Sky Prize,80.3306,0.4934,0.0,0.0054,0.8512,0.488,0.0,0.0,0.0,0.0,29.0736,0.0,0.0,5203,20798,3,7
2026-07-27,2026-08-16,Control,20-39,PAYER,Flock Flurry,0.0,0.5228,0.0,0.0,0.5228,0.5228,0.5228,0.0,0.0,0.0,104.3629,9.6944,0.0,5203,20798,3,8
2026-07-27,2026-08-16,Control,20-39,PAYER,Hatchling Hideaway,15.1595,0.2823,0.4534,0.1238,0.719,0.5973,0.4534,0.0,1.2166,2.8061,56.7423,0.0,0.0,5203,20798,3,9
2026-07-27,2026-08-16,Control,20-39,PAYER,Jigsaw,7.2843,0.009,0.0,0.004,0.1866,0.3135,0.004,1.8883,3.178,4.4109,17.1997,0.0,0.0,5203,20798,3,10
